timestamp,machine_id,metric,value
2022-02-22 02:57:26.535000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,1.00906
2022-02-23 03:36:26.409000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,1.00976
2022-02-24 04:39:36.275000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,1.00695
2022-02-25 06:01:34.549000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,1.00154
2022-02-26 07:50:24.292000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,1.00263
2022-02-27 08:27:51.101000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,1.00415
2022-02-28 09:19:00.978000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,1.00573
2022-03-01 10:31:35.399000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.99679
2022-03-02 11:29:35.334000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.99671
2022-03-03 12:30:45.456000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.99395
2022-03-04 13:55:15.341000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.9935
2022-03-05 14:34:35.249000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.99379
2022-03-06 15:34:41.635000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.99748
2022-03-07 19:27:36.497000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.99767
2022-03-08 19:49:16.369000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.99508
2022-03-09 20:34:36.196000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.99788
2022-03-10 22:30:46.035000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.99769
2022-03-12 01:37:55.877000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.99635
2022-03-13 01:38:51.279000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,1.00197
2022-03-14 01:52:51.189000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,1.00036
2022-03-15 03:21:55.397000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.99644
2022-03-16 04:25:05.256000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.99793
2022-03-17 05:56:25.094000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.99979
2022-03-18 06:09:23.675000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.99512
2022-03-19 06:13:34.089000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.9931
2022-03-20 08:13:59.681000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.99565
2022-03-21 10:14:09.590000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.99543
2022-03-22 10:14:29.636000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.99802
2022-03-23 10:22:44.115000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.99576
2022-03-24 11:50:37.239000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.9855
2022-03-25 12:46:37.263000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.982
2022-04-01 18:17:17.706000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.97607
2022-04-02 20:11:27.257000+00:00,q455,BL_LED_PINK_MEAN_RELATIVE,0.99046
