timestamp,machine_id,metric,value
2021-09-09 10:59:04.384000+00:00,q455,SCAN_TEMP_RUN,27.0973067668
2021-09-09 11:04:04.924000+00:00,q455,SCAN_TEMP_RUN,27.2029164887
2021-09-09 11:09:05.487000+00:00,q455,SCAN_TEMP_RUN,27.0973067668
2021-09-09 11:14:06.024000+00:00,q455,SCAN_TEMP_RUN,26.8863158795
2021-09-09 11:19:06.579000+00:00,q455,SCAN_TEMP_RUN,26.7809329287
2021-09-09 11:24:07.175000+00:00,q455,SCAN_TEMP_RUN,26.7809329287
2021-09-09 11:29:07.747000+00:00,q455,SCAN_TEMP_RUN,26.7809329287
2021-09-09 11:34:08.334000+00:00,q455,SCAN_TEMP_RUN,26.8863158795
2021-09-09 11:39:08.902000+00:00,q455,SCAN_TEMP_RUN,26.8863158795
2021-09-09 11:44:11.304000+00:00,q455,SCAN_TEMP_RUN,26.9917735284
2021-09-09 11:56:04.850000+00:00,q455,SCAN_TEMP_RUN,26.8863158795
2021-09-09 12:08:29.377000+00:00,q455,SCAN_TEMP_RUN,26.7809329287
2021-09-09 12:22:02.376000+00:00,q455,SCAN_TEMP_RUN,27.6261381879
2021-09-09 12:34:24.359000+00:00,q455,SCAN_TEMP_RUN,26.6756237874
2021-09-09 12:39:47.256000+00:00,q455,SCAN_TEMP_RUN,26.9917735284
2021-09-09 12:52:15.971000+00:00,q455,SCAN_TEMP_RUN,26.7809329287
2021-09-09 13:04:39.123000+00:00,q455,SCAN_TEMP_RUN,26.3601303718
2021-09-09 13:17:16.902000+00:00,q455,SCAN_TEMP_RUN,26.5703875695
2021-09-12 07:48:57.871000+00:00,q455,SCAN_TEMP_RUN,26.5703875695
2021-09-12 07:54:14.056000+00:00,q455,SCAN_TEMP_RUN,26.8863158795
2021-09-12 08:05:01.656000+00:00,q455,SCAN_TEMP_RUN,27.2029164887
2021-09-12 08:17:32.041000+00:00,q455,SCAN_TEMP_RUN,26.5703875695
2021-09-12 08:22:28.222000+00:00,q455,SCAN_TEMP_RUN,26.5703875695
2021-09-12 08:41:49.424000+00:00,q455,SCAN_TEMP_RUN,26.8863158795
2021-09-12 08:55:22.666000+00:00,q455,SCAN_TEMP_RUN,27.2029164887
2021-09-12 09:53:30.442000+00:00,q455,SCAN_TEMP_RUN,29.1180065871
2021-09-12 09:58:31.033000+00:00,q455,SCAN_TEMP_RUN,29.5475271151
2021-09-12 10:03:31.612000+00:00,q455,SCAN_TEMP_RUN,29.5475271151
2021-09-12 10:08:32.182000+00:00,q455,SCAN_TEMP_RUN,29.6551495621
2021-09-12 10:13:32.736000+00:00,q455,SCAN_TEMP_RUN,29.7628708745
2021-09-12 10:18:33.286000+00:00,q455,SCAN_TEMP_RUN,29.8706920285
2021-09-12 10:23:33.850000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-12 10:28:55.679000+00:00,q455,SCAN_TEMP_RUN,29.7628708745
2021-09-12 10:41:04.669000+00:00,q455,SCAN_TEMP_RUN,29.1180065871
2021-09-12 10:46:07.014000+00:00,q455,SCAN_TEMP_RUN,28.5832148092
2021-09-12 10:51:20.357000+00:00,q455,SCAN_TEMP_RUN,29.0108639549
2021-09-12 11:03:26.678000+00:00,q455,SCAN_TEMP_RUN,28.9038144094
2021-09-12 11:08:28.794000+00:00,q455,SCAN_TEMP_RUN,29.6551495621
2021-09-12 11:12:59.290000+00:00,q455,SCAN_TEMP_RUN,29.3325749308
2021-09-12 11:17:59.834000+00:00,q455,SCAN_TEMP_RUN,29.3325749308
2021-09-12 11:33:12.418000+00:00,q455,SCAN_TEMP_RUN,29.2252432599
2021-09-12 11:38:12.484000+00:00,q455,SCAN_TEMP_RUN,29.3325749308
2021-09-12 11:49:59.119000+00:00,q455,SCAN_TEMP_RUN,29.4400025609
2021-09-12 11:55:02.173000+00:00,q455,SCAN_TEMP_RUN,29.6551495621
2021-09-12 12:09:25.687000+00:00,q455,SCAN_TEMP_RUN,29.7628708745
2021-09-12 12:25:10.930000+00:00,q455,SCAN_TEMP_RUN,29.5475271151
2021-09-12 12:38:02.785000+00:00,q455,SCAN_TEMP_RUN,29.9786140047
2021-09-12 12:53:16.609000+00:00,q455,SCAN_TEMP_RUN,30.0866377874
2021-09-12 13:23:17.432000+00:00,q455,SCAN_TEMP_RUN,31.0635976027
2021-09-12 13:28:20.831000+00:00,q455,SCAN_TEMP_RUN,30.8457384038
2021-09-12 13:40:03.280000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-12 13:53:51.180000+00:00,q455,SCAN_TEMP_RUN,30.0866377874
2021-09-12 14:06:44.058000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-12 14:19:47.708000+00:00,q455,SCAN_TEMP_RUN,29.9786140047
2021-09-12 14:32:44.282000+00:00,q455,SCAN_TEMP_RUN,29.9786140047
2021-09-12 14:45:29.786000+00:00,q455,SCAN_TEMP_RUN,29.7628708745
2021-09-12 14:49:22.493000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-12 14:54:23.099000+00:00,q455,SCAN_TEMP_RUN,30.5197708143
2021-09-12 14:59:23.682000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-12 15:06:12.502000+00:00,q455,SCAN_TEMP_RUN,30.0866377874
2021-09-12 15:11:13.113000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 15:16:13.661000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 15:21:14.252000+00:00,q455,SCAN_TEMP_RUN,29.9786140047
2021-09-12 15:26:14.829000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-12 15:31:15.366000+00:00,q455,SCAN_TEMP_RUN,30.0866377874
2021-09-12 15:36:15.930000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 15:41:16.513000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 15:46:17.106000+00:00,q455,SCAN_TEMP_RUN,30.0866377874
2021-09-12 15:51:17.692000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-12 15:56:18.289000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 16:01:18.851000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 16:06:19.425000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-12 16:11:20.005000+00:00,q455,SCAN_TEMP_RUN,29.9786140047
2021-09-12 16:16:20.585000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-12 16:21:21.205000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-12 16:26:21.785000+00:00,q455,SCAN_TEMP_RUN,29.9786140047
2021-09-12 16:31:22.361000+00:00,q455,SCAN_TEMP_RUN,30.0866377874
2021-09-12 16:36:22.926000+00:00,q455,SCAN_TEMP_RUN,30.0866377874
2021-09-12 16:41:23.513000+00:00,q455,SCAN_TEMP_RUN,30.0866377874
2021-09-12 16:46:24.134000+00:00,q455,SCAN_TEMP_RUN,29.8706920285
2021-09-12 16:51:24.759000+00:00,q455,SCAN_TEMP_RUN,29.7628708745
2021-09-12 16:56:25.320000+00:00,q455,SCAN_TEMP_RUN,29.8706920285
2021-09-12 17:01:25.868000+00:00,q455,SCAN_TEMP_RUN,30.0866377874
2021-09-12 17:06:25.980000+00:00,q455,SCAN_TEMP_RUN,29.7628708745
2021-09-12 17:11:26.593000+00:00,q455,SCAN_TEMP_RUN,29.7628708745
2021-09-12 17:16:27.170000+00:00,q455,SCAN_TEMP_RUN,29.7628708745
2021-09-12 17:21:27.796000+00:00,q455,SCAN_TEMP_RUN,29.8706920285
2021-09-12 17:26:28.384000+00:00,q455,SCAN_TEMP_RUN,30.0866377874
2021-09-12 17:31:28.970000+00:00,q455,SCAN_TEMP_RUN,29.7628708745
2021-09-12 17:36:29.558000+00:00,q455,SCAN_TEMP_RUN,30.0866377874
2021-09-12 17:41:30.166000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-12 17:46:30.736000+00:00,q455,SCAN_TEMP_RUN,29.8706920285
2021-09-12 17:51:31.385000+00:00,q455,SCAN_TEMP_RUN,29.8706920285
2021-09-12 17:56:31.971000+00:00,q455,SCAN_TEMP_RUN,29.8706920285
2021-09-12 18:01:32.553000+00:00,q455,SCAN_TEMP_RUN,29.9786140047
2021-09-12 18:06:33.134000+00:00,q455,SCAN_TEMP_RUN,29.8706920285
2021-09-12 18:11:33.687000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-12 18:16:34.279000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-12 18:21:34.931000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 18:26:35.524000+00:00,q455,SCAN_TEMP_RUN,29.9786140047
2021-09-12 18:31:36.097000+00:00,q455,SCAN_TEMP_RUN,29.9786140047
2021-09-12 18:36:36.701000+00:00,q455,SCAN_TEMP_RUN,30.0866377874
2021-09-12 18:41:37.283000+00:00,q455,SCAN_TEMP_RUN,30.0866377874
2021-09-12 18:46:37.863000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-12 18:51:38.466000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 18:56:39.054000+00:00,q455,SCAN_TEMP_RUN,30.0866377874
2021-09-12 19:01:39.656000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 19:06:40.949000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 19:11:41.526000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 19:16:42.099000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-12 19:21:42.706000+00:00,q455,SCAN_TEMP_RUN,30.5197708143
2021-09-12 19:26:43.305000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-12 19:31:43.886000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 19:36:44.462000+00:00,q455,SCAN_TEMP_RUN,30.0866377874
2021-09-12 19:41:45.033000+00:00,q455,SCAN_TEMP_RUN,30.0866377874
2021-09-12 19:46:45.622000+00:00,q455,SCAN_TEMP_RUN,30.0866377874
2021-09-12 19:51:46.209000+00:00,q455,SCAN_TEMP_RUN,30.5197708143
2021-09-12 19:56:46.801000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-12 20:01:47.377000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-12 20:06:47.952000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 20:11:48.542000+00:00,q455,SCAN_TEMP_RUN,30.5197708143
2021-09-12 20:16:49.201000+00:00,q455,SCAN_TEMP_RUN,30.5197708143
2021-09-12 20:21:49.804000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-12 20:26:50.414000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 20:31:51.013000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-12 20:36:51.601000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-12 20:41:52.170000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 20:46:52.787000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 20:51:53.404000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-12 20:56:53.969000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 21:01:54.560000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 21:06:59.550000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-12 21:12:00.136000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-12 21:17:00.714000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 21:22:01.368000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 21:27:01.969000+00:00,q455,SCAN_TEMP_RUN,30.5197708143
2021-09-12 21:32:02.561000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-12 21:37:03.121000+00:00,q455,SCAN_TEMP_RUN,30.5197708143
2021-09-12 21:42:03.680000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 21:47:04.307000+00:00,q455,SCAN_TEMP_RUN,30.5197708143
2021-09-12 21:52:04.901000+00:00,q455,SCAN_TEMP_RUN,30.6283185394
2021-09-12 21:57:05.475000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-12 22:02:06.073000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-12 22:07:06.671000+00:00,q455,SCAN_TEMP_RUN,30.7369740646
2021-09-12 22:12:07.240000+00:00,q455,SCAN_TEMP_RUN,30.6283185394
2021-09-12 22:17:07.850000+00:00,q455,SCAN_TEMP_RUN,30.6283185394
2021-09-12 22:22:08.443000+00:00,q455,SCAN_TEMP_RUN,30.6283185394
2021-09-12 22:27:09.053000+00:00,q455,SCAN_TEMP_RUN,30.5197708143
2021-09-12 22:32:09.652000+00:00,q455,SCAN_TEMP_RUN,30.6283185394
2021-09-12 22:37:10.249000+00:00,q455,SCAN_TEMP_RUN,30.6283185394
2021-09-12 22:42:10.852000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-12 22:47:11.464000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-12 22:52:12.014000+00:00,q455,SCAN_TEMP_RUN,30.6283185394
2021-09-12 22:57:12.583000+00:00,q455,SCAN_TEMP_RUN,30.7369740646
2021-09-12 23:02:13.156000+00:00,q455,SCAN_TEMP_RUN,30.5197708143
2021-09-12 23:07:14.808000+00:00,q455,SCAN_TEMP_RUN,30.5197708143
2021-09-12 23:12:15.388000+00:00,q455,SCAN_TEMP_RUN,30.8457384038
2021-09-12 23:17:15.983000+00:00,q455,SCAN_TEMP_RUN,30.6283185394
2021-09-12 23:22:16.569000+00:00,q455,SCAN_TEMP_RUN,30.7369740646
2021-09-12 23:27:17.143000+00:00,q455,SCAN_TEMP_RUN,30.8457384038
2021-09-12 23:32:17.719000+00:00,q455,SCAN_TEMP_RUN,30.6283185394
2021-09-12 23:37:18.331000+00:00,q455,SCAN_TEMP_RUN,30.6283185394
2021-09-12 23:42:18.914000+00:00,q455,SCAN_TEMP_RUN,30.5197708143
2021-09-12 23:47:19.515000+00:00,q455,SCAN_TEMP_RUN,30.8457384038
2021-09-12 23:52:20.106000+00:00,q455,SCAN_TEMP_RUN,30.8457384038
2021-09-12 23:57:20.679000+00:00,q455,SCAN_TEMP_RUN,30.8457384038
2021-09-13 00:02:21.268000+00:00,q455,SCAN_TEMP_RUN,30.7369740646
2021-09-13 00:07:21.829000+00:00,q455,SCAN_TEMP_RUN,30.7369740646
2021-09-13 00:12:22.434000+00:00,q455,SCAN_TEMP_RUN,30.9546125755
2021-09-13 00:17:23.042000+00:00,q455,SCAN_TEMP_RUN,30.7369740646
2021-09-13 00:22:23.607000+00:00,q455,SCAN_TEMP_RUN,30.7369740646
2021-09-13 00:27:24.158000+00:00,q455,SCAN_TEMP_RUN,30.9546125755
2021-09-13 00:32:24.726000+00:00,q455,SCAN_TEMP_RUN,30.7369740646
2021-09-13 00:37:25.279000+00:00,q455,SCAN_TEMP_RUN,30.9546125755
2021-09-13 00:42:25.870000+00:00,q455,SCAN_TEMP_RUN,30.7369740646
2021-09-13 00:47:26.480000+00:00,q455,SCAN_TEMP_RUN,30.8457384038
2021-09-13 00:52:27.051000+00:00,q455,SCAN_TEMP_RUN,30.8457384038
2021-09-13 00:57:27.640000+00:00,q455,SCAN_TEMP_RUN,30.7369740646
2021-09-13 01:02:28.208000+00:00,q455,SCAN_TEMP_RUN,30.6283185394
2021-09-13 01:07:30.992000+00:00,q455,SCAN_TEMP_RUN,30.9546125755
2021-09-13 01:12:31.602000+00:00,q455,SCAN_TEMP_RUN,30.8457384038
2021-09-13 01:17:32.262000+00:00,q455,SCAN_TEMP_RUN,30.7369740646
2021-09-13 01:22:32.855000+00:00,q455,SCAN_TEMP_RUN,30.7369740646
2021-09-13 01:27:33.457000+00:00,q455,SCAN_TEMP_RUN,30.7369740646
2021-09-13 01:32:34.034000+00:00,q455,SCAN_TEMP_RUN,30.7369740646
2021-09-13 01:37:34.629000+00:00,q455,SCAN_TEMP_RUN,30.8457384038
2021-09-13 01:42:35.202000+00:00,q455,SCAN_TEMP_RUN,30.7369740646
2021-09-13 01:47:35.810000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-13 01:52:36.408000+00:00,q455,SCAN_TEMP_RUN,30.5197708143
2021-09-13 01:57:36.994000+00:00,q455,SCAN_TEMP_RUN,30.6283185394
2021-09-13 02:02:37.568000+00:00,q455,SCAN_TEMP_RUN,30.5197708143
2021-09-13 02:07:38.171000+00:00,q455,SCAN_TEMP_RUN,30.8457384038
2021-09-13 02:12:38.768000+00:00,q455,SCAN_TEMP_RUN,30.6283185394
2021-09-13 02:17:39.361000+00:00,q455,SCAN_TEMP_RUN,30.5197708143
2021-09-13 02:22:39.917000+00:00,q455,SCAN_TEMP_RUN,30.5197708143
2021-09-13 02:27:40.512000+00:00,q455,SCAN_TEMP_RUN,30.7369740646
2021-09-13 02:32:41.103000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-13 02:37:41.687000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-13 02:42:42.299000+00:00,q455,SCAN_TEMP_RUN,30.6283185394
2021-09-13 02:47:42.900000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-13 02:52:43.480000+00:00,q455,SCAN_TEMP_RUN,30.5197708143
2021-09-13 02:57:44.089000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-13 03:02:44.673000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-13 03:07:49.659000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-13 03:12:50.266000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-13 03:17:50.903000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-13 03:22:51.502000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-13 03:27:52.106000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-13 03:32:52.685000+00:00,q455,SCAN_TEMP_RUN,29.9786140047
2021-09-13 03:37:53.290000+00:00,q455,SCAN_TEMP_RUN,30.0866377874
2021-09-13 03:42:53.838000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-13 03:47:54.445000+00:00,q455,SCAN_TEMP_RUN,29.8706920285
2021-09-13 03:52:55.021000+00:00,q455,SCAN_TEMP_RUN,29.7628708745
2021-09-13 03:57:55.581000+00:00,q455,SCAN_TEMP_RUN,29.8706920285
2021-09-13 04:02:56.171000+00:00,q455,SCAN_TEMP_RUN,29.7628708745
2021-09-13 04:07:56.775000+00:00,q455,SCAN_TEMP_RUN,29.5475271151
2021-09-13 04:12:57.346000+00:00,q455,SCAN_TEMP_RUN,29.7628708745
2021-09-13 04:17:57.938000+00:00,q455,SCAN_TEMP_RUN,29.6551495621
2021-09-13 04:22:58.525000+00:00,q455,SCAN_TEMP_RUN,29.7628708745
2021-09-13 04:27:59.105000+00:00,q455,SCAN_TEMP_RUN,29.4400025609
2021-09-13 04:32:59.681000+00:00,q455,SCAN_TEMP_RUN,29.4400025609
2021-09-13 04:38:00.291000+00:00,q455,SCAN_TEMP_RUN,29.6551495621
2021-09-13 04:43:00.892000+00:00,q455,SCAN_TEMP_RUN,29.6551495621
2021-09-13 04:48:01.527000+00:00,q455,SCAN_TEMP_RUN,29.4400025609
2021-09-13 04:53:02.121000+00:00,q455,SCAN_TEMP_RUN,29.2252432599
2021-09-13 04:58:02.679000+00:00,q455,SCAN_TEMP_RUN,29.1180065871
2021-09-13 05:03:03.269000+00:00,q455,SCAN_TEMP_RUN,29.2252432599
2021-09-13 05:08:05.641000+00:00,q455,SCAN_TEMP_RUN,29.0108639549
2021-09-13 05:13:06.237000+00:00,q455,SCAN_TEMP_RUN,28.6899907816
2021-09-13 05:18:06.885000+00:00,q455,SCAN_TEMP_RUN,28.9038144094
2021-09-13 05:23:07.432000+00:00,q455,SCAN_TEMP_RUN,28.6899907816
2021-09-13 05:28:08.007000+00:00,q455,SCAN_TEMP_RUN,28.5832148092
2021-09-13 05:33:08.570000+00:00,q455,SCAN_TEMP_RUN,28.156994641
2021-09-13 05:38:09.143000+00:00,q455,SCAN_TEMP_RUN,28.4765281437
2021-09-13 05:43:09.712000+00:00,q455,SCAN_TEMP_RUN,28.5832148092
2021-09-13 05:48:10.283000+00:00,q455,SCAN_TEMP_RUN,28.156994641
2021-09-13 05:53:10.896000+00:00,q455,SCAN_TEMP_RUN,28.4765281437
2021-09-13 05:58:11.491000+00:00,q455,SCAN_TEMP_RUN,28.263418991
2021-09-13 06:03:12.084000+00:00,q455,SCAN_TEMP_RUN,28.4765281437
2021-09-13 06:08:12.647000+00:00,q455,SCAN_TEMP_RUN,28.4765281437
2021-09-13 06:13:13.222000+00:00,q455,SCAN_TEMP_RUN,28.6899907816
2021-09-13 06:18:13.834000+00:00,q455,SCAN_TEMP_RUN,28.5832148092
2021-09-13 06:31:09.163000+00:00,q455,SCAN_TEMP_RUN,28.263418991
2021-09-13 06:43:58.621000+00:00,q455,SCAN_TEMP_RUN,28.6899907816
2021-09-13 06:56:52.449000+00:00,q455,SCAN_TEMP_RUN,29.1180065871
2021-09-13 07:09:33.452000+00:00,q455,SCAN_TEMP_RUN,29.7628708745
2021-09-13 07:22:41.576000+00:00,q455,SCAN_TEMP_RUN,29.9786140047
2021-09-13 07:35:39.288000+00:00,q455,SCAN_TEMP_RUN,29.5475271151
2021-09-13 07:48:24.377000+00:00,q455,SCAN_TEMP_RUN,29.0108639549
2021-09-13 08:02:42.019000+00:00,q455,SCAN_TEMP_RUN,29.3325749308
2021-09-13 08:15:28.390000+00:00,q455,SCAN_TEMP_RUN,29.5475271151
2021-09-13 08:28:14.634000+00:00,q455,SCAN_TEMP_RUN,29.6551495621
2021-09-13 08:40:59.315000+00:00,q455,SCAN_TEMP_RUN,29.8706920285
2021-09-13 08:53:57.656000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-13 08:59:00.427000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-13 09:02:45.891000+00:00,q455,SCAN_TEMP_RUN,30.5197708143
2021-09-13 09:07:46.455000+00:00,q455,SCAN_TEMP_RUN,30.6283185394
2021-09-13 09:12:47.036000+00:00,q455,SCAN_TEMP_RUN,30.6283185394
2021-09-13 09:17:47.695000+00:00,q455,SCAN_TEMP_RUN,30.8457384038
2021-09-13 09:22:48.268000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-13 09:27:48.833000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-13 09:32:49.411000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-13 09:37:49.966000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-13 09:42:50.537000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-13 09:47:51.143000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-13 09:52:51.747000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
2021-09-13 09:57:52.316000+00:00,q455,SCAN_TEMP_RUN,30.5197708143
2021-09-13 10:02:52.884000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-13 10:07:53.465000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-13 10:12:54.062000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-13 10:17:54.664000+00:00,q455,SCAN_TEMP_RUN,30.1947643651
2021-09-13 10:22:55.245000+00:00,q455,SCAN_TEMP_RUN,30.0866377874
2021-09-13 10:27:55.828000+00:00,q455,SCAN_TEMP_RUN,30.4113298797
2021-09-13 10:32:56.434000+00:00,q455,SCAN_TEMP_RUN,30.3029947302
